Family_ID,Publication_Numbers,Compound,Relevance_Class,Therapeutic_Application,Formulation,Drug_Delivery,Combination_Therapy,Diagnostic_Application,Manufacturing,Chemical_Modification,Conjugation,Purification_Isolation,Other_Application,Evidence,Confidence,Human_Review
57546445,BR-112017027445-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy list for controlled drug-release delivery systems; unrelated core invention.,High,No
43467008,US-20180298109-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapeutic-agent list for drug-target polypeptides/polynucleotides; unrelated core invention.,High,No
56108381,TN-2017000246-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only in a long generic cytotoxic-agent list as an antibody-drug conjugate payload option for anti-C10orf54 antibodies; not singled out, unrelated core invention.",High,No
45560106,EP-2608796-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a categorized generic cytosine-analogue list for fucose-analog protein fucosylation inhibition methods; unrelated core invention.,High,No
43450336,MY-168762-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in an extremely long generic pyrimidine-analogue list for chemical entity compositions; unrelated core invention.,High,No
54704137,US-20180346487-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy list for fused imidazole TGF-Beta inhibitor compounds; unrelated core invention.,High,No
44483553,PH-12015501738-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic chemotherapy list for androgen receptor modulator compounds; unrelated core invention.,High,No
44355816,US-10183975-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic chemotherapy list for chlorotoxin polypeptide conjugates; unrelated core invention.,High,No
54705645,US-10202368-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only as one of 7 categorized antimetabolite options in a broader combination-therapy compound-class list for CXCR7 receptor modulators; unrelated core invention.,High,No
58609378,EP-3443003-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only as one of ~10 anticancer compound options combinable with a non-glycosylated anti-tenascin antibody; not singled out, unrelated core invention.",High,No
50728148,EP-3447069-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a categorized generic pyrimidine-analogue list for bispecific EGFR/c-Met antibodies; unrelated core invention.,High,No
47470248,EP-3446707-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic cytotoxic-agent list for surrogate binding protein conjugates; unrelated core invention.,High,No
52280673,US-10226451-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in an extremely long generic oncology-drug list with brand names for substituted bicyclic bromodomain inhibitor compounds; unrelated core invention.,High,No
40911929,EP-3216793-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy list for triazine PI3K/mTOR inhibitor compounds; unrelated core invention.,High,No
54008199,US-20190127401-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long categorized generic drug list for charged-linker conjugation technology; unrelated core invention.,High,No
51538557,US-20190135767-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic chemotherapy list for heterocyclic disease-treatment compounds; unrelated core invention.,High,No
50001255,US-10301280-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic chemotherapy list for kinase-modulating compounds; unrelated core invention.,High,No
51987475,EP-3066129-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only as one of ~13 treatment-regimen options for C1013G/CXCR4-associated Waldenstrom's macroglobulinemia antibody therapy; not singled out, unrelated core invention.",Medium,No
62028025,US-20190218291-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 26 narrows the secondary agent to just ""Fludarabine or Cytarabine"" (2 options) for combination with an anti-AXL antibody-drug conjugate — an extremely specific, narrow combination-therapy claim, not generic background.",High,Yes
56098419,US-10369168-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic chemotherapy list with brand-name drugs for TLR9-agonist polynucleotide treatment methods; unrelated core invention.,High,No
55650627,US-20190241669-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 68 narrows the nucleoside analog to just 3 options (fludarabine, cytarabine, clofarabine) for administration alongside BCMA-targeting CAR-T cell therapy — a specific, narrow combination claim, not generic background.",High,Yes
44355529,CA-2788720-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in an extremely long generic pyrimidine-analogue list for cancer treatment/prevention medicament; unrelated core invention.,High,No
50628028,IL-267242-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapeutic-agent list for a general cancer treatment patent; unrelated core invention.,High,No
52875332,EP-3129367-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy list for pyridine TGF-Beta inhibitor compounds; unrelated core invention.,High,No
50681898,EP-3299019-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy list for heteroaromatic PI3-kinase-modulator compounds; unrelated core invention.,High,No
38218600,EP-2495016-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and liposomal form) appear only in extremely long generic categorized drug lists for bicyclic heteroaryl compounds; unrelated core invention.,High,No
61972255,US-10500213-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Dependent claim 10 specifically recites ""the additional pharmaceutically active compound is cytarabine"" (a single named compound, not a list) as a combination partner for the claimed Mcl-1 protein inhibitor in cancer treatment — substantively central to this specific claimed embodiment.",High,Yes
50101591,AU-2018226488-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long generic anti-cancer-agent list for a melanoma treatment/diagnosis invention unrelated to it.,High,No
55404745,RS-58328-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic antineoplastic-agent list for a substituted-diaminoquinoline invention unrelated to it.,High,No
49816837,US-10744277-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
63407234,US-20200281932-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long alphabetical generic drug-name list for a copanlisib formulation invention unrelated to it.,High,No
53794072,EP-3331650-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
46064554,CA-2818813-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic anti-cancer-agent list for an anti-IL-6-antibody oral-mucositis invention unrelated to it.,High,No
55264653,EP-3177595-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic anti-cancer-agent list for an autophagy-inhibitor invention unrelated to it.,High,No
58668412,ES-2905556-T3,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Brentuximab vedotin appears only in a dependent claim's list (~35 drugs) of chemotherapy agents that can cause the mucositis the invention treats; the invention is a fatty-acid-derivative compound for mucositis.,High,No
51661826,EP-3193917-B9,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
58695598,EP-3373932-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same recurring long generic chemotherapy-drug list pattern (sibling to EP-2958564-B1/EP-3299019-B1) for a crystalline-quinoline-compound invention.,High,No
40873320,US-20190201512-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
75686256,IL-292570-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Brentuximab vedotin appears only in a list of known therapeutic antibodies as background for CD73-inhibitor compounds; unrelated core invention.,High,No
77520789,IL-298855-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Appears among ~10 named FDA-approved ADCs in a generic ""select any approved ADC"" dependent claim for a deoxyuridine-triphosphatase-inhibitor combination-therapy invention; not singled out or preferred.",Medium,Yes
57796966,CA-3007462-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Same recurring ""kinase modulation"" chemotherapeutic-agent list pattern as US-9975894-B2/US-10301280-B2 (sibling family); eribulin mesylate not singled out.",High,No
67988988,US-20240197731-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long generic chemotherapy-drug list for a broad therapeutic-compositions invention unrelated to it.,High,No
56544441,US-20250084059-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Trabectedin and lurbinectedin both appear only in the same long list of oncology drugs by originating company (background survey), for a crystalline-forms invention unrelated to either.",High,No
61830620,AU-2025242182-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same recurring long generic chemotherapy-drug list pattern (sibling to EP-2958564-B1/EP-3299019-B1/EP-3373932-B1) for an androgen-receptor-degradation PROTAC invention.,High,No
67874498,EP-4640714-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Appears only in a long alphabetical drug list as an example therapy in a viral-disease-risk genetic-test invention; unrelated core invention.,High,No
pub:AU-2001259671-A1,AU-2001259671-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same generic media-milling/particle-size-reduction process family already classified Incidental in the earlier cc=ES screening (as ES-2303527-T3): vidarabine appears only in an extremely long generic substrate-drug list.,High,No
pub:HK-1065960-A,HK-1065960-A,Cytarabine,Directly Relevant,No,No,No,No,No,No,Yes,Yes,No,,"Claims 34-36 specifically narrow to ""the antiarrhythmic active substance is vidarabine"" attached to hydroxyethyl starch via an amino/linking group -- a specifically claimed conjugate embodiment, not a background list entry.",High,No
pub:IN-2009DN00336-A,IN-2009DN00336-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
34572914,US-7879360-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
pub:IN-2011CN03968-A,IN-2011CN03968-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
pub:IN-2014KN01903-A,IN-2014KN01903-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Same recurring large generic comparator-drug table pattern as IN-2014KN01814-A (sibling filing), for a furo/thieno-pyridine invention unrelated to it.",High,No
pub:IN-2014KN01814-A,IN-2014KN01814-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin (PharmaMar) appears only in a large generic comparator-drug table for a triazolopyrimidine-derivative invention unrelated to it.,High,No
pub:IN-2015DN08445-A,IN-2015DN08445-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long alphabetical generic drug-name list for a CRISPR guide-RNA specificity invention entirely unrelated to it.,High,No
pub:IN-201747032980-A,IN-201747032980-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Brentuximab vedotin (Adcetris) is discussed only as prior-art background describing the known CD30-ADC class, for an invention about FLT3-targeted ADCs; not the claimed invention.",High,No
pub:GC-0010846-A,GC-0010846-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long alphabetical DNA-agent list for a PI3-kinase-related invention unrelated to it.,High,No
pub:HK-40019879-A,HK-40019879-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Brentuximab vedotin appears only in a long list (~30 items) of known cancer drugs/biologics as background for a TRAILSHORT-antibody invention; unrelated core invention.,High,No
41124251,EP-3578195-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
58186741,US-20200009144-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
43900696,MY-173390-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
59226993,US-10562909-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
62791028,US-20200071288-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
55629432,EP-3202765-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
54196911,EP-3347048-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
39283481,US-10610533-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
55022711,EP-3229830-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
48998708,KR-102107372-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
50976916,US-10653694-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
53836805,AU-2015277212-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
48614105,US-20200222392-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
55458346,EP-3191475-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
47139740,US-20200289662-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
52480556,NZ-756328-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
55543068,AU-2016226468-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
52875228,AU-2015229591-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
47351353,EP-2928466-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
39032556,EP-2052011-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
67219158,EP-3737376-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
62620997,US-20210009577-A1,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,Dependent claim 27 specifically narrows the additional pharmaceutically active compound to cytarabine alone (combined with the claimed carfilzomib-combination compound); cytarabine is the specifically claimed embodiment (same pattern as related family US-20190077801-A1).,High,No
49679895,TW-I716343-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic pyrimidine-analog Markush list (Chinese-language patent); not central.,High,No
54767460,EP-3151817-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic antineoplastic-agent Markush list; not central.,High,No
43608847,US-20210069330-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a ~15-item generic chemotherapeutic-agent list; not central.,High,No
60972528,EP-3559009-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
56108356,IL-281484-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
56069026,US-11014871-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
58010371,AU-2017207757-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
46603265,CA-2825599-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
58800797,US-11103481-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 10-item antimetabolite list, but the following dependent claim narrows further to 5-fluorouracil or gemcitabine specifically (not cytarabine); cytarabine itself remains unselected background.",Medium,No
46757329,CA-2828811-C,Cytarabine,Indirectly Relevant,Yes,No,No,No,No,No,No,No,No,,"A structured heteromultimer combination claim narrows the ""antimetabolite"" component to a short 6-item list (methotrexate, 6-mercaptopurine, 6-thioguanine, cytarabine, 5-fluorouracil, decarbazine); more specific than generic background.",Medium,Yes
54834485,US-20210275491-A1,Cytarabine,Indirectly Relevant,Yes,No,No,No,No,No,Yes,No,No,,"Claim 47 defines the ""Cyt'"" substituent position of the claimed prodrug structure as one of 10 named nucleoside analogs including cytarabine; a structurally-defined chemical-modification embodiment, similar to other prodrug-substituent claims found in this dataset.",Medium,Yes
59258384,IL-285686-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
70853997,EP-3888647-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Multiple dependent claims narrow the ""second medical agent"" combined with the claimed compound to a short 5-item list (fluorouracil, decitabine, gemcitabine, azacytidine, cytarabine); a real, specific combination-therapy embodiment.",Medium,Yes
55752233,EP-3430031-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine HCl appears only within a long generic chemotherapeutic-agent Markush list; not central.,High,No
57504734,NZ-738078-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
51654614,US-20210369645-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapeutic-agent Markush list; not central.,High,No
70773446,US-20220000864-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"A structured pharmaceutical-composition claim narrows the ""antimetabolite"" component to a short list (methotrexate, 6-mercaptopurine, 6-thioguanine, cytarabine, 5-fluorouracil, decarbazine) as one specifically defined component; more specific than generic background.",Medium,Yes
66665152,EP-3586828-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic mixed-drug Markush list spanning multiple therapeutic classes; not central.,High,No
65030185,US-20220062417-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic pyrimidine-analog Markush list; not central.,High,No
55020106,US-11370786-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
63579748,US-11364248-B2,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,"Claim 45 specifically narrows the additional pharmaceutically active compound to only 3 named options: carfilzomib, venetoclax, or cytarabine; cytarabine is a specifically claimed embodiment.",High,No
60159402,US-20220152006-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a ~10-item generic anti-cancer-compound list; not singled out.,Medium,No
66676982,US-20220193195-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 11 narrows the chemotherapy-agent component of a combination therapy (SMAC mimetic + chemo + TNF inhibitor) to only 2 named options (Cytarabine or Cerubidine/daunorubicine); description explicitly discusses cytarabine as part of the standard ""7+3"" AML regimen, confirming thematic centrality.",High,No
62200552,EP-3618813-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
58763083,US-11413353-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
69770809,IL-295067-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
58720397,US-11440917-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
75377672,EP-4067358-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
55702145,US-11466018-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not central.,High,No
56235808,US-11464879-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic antineoplastic-agent Markush list; not central.,High,No
57544123,US-11471467-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
64396553,US-11510915-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within an 11-item generic antitumor-agent list as one dependent-claim option; not singled out.,Medium,No
58661389,EP-3370734-B1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 6 specifically narrows the claimed antisense-oligonucleotide combination therapy's chemotherapeutic agent to cytarabine alone; description confirms cytarabine and daunorubicin as the dominant AML chemotherapy regimen, and the invention is specifically about mobilizing leukemia cells for improved cytarabine-based chemotherapy efficacy.",High,No
51580982,EP-3524618-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
54346071,AU-2020201153-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
56542051,EP-3250213-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
44915022,CA-2797868-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
68984309,AU-2019288813-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
57218943,IL-291017-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within an extremely long generic pyrimidine/purine-analog Markush list; not central.,High,No
43732866,EP-3061445-B1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 16 lists cytarabine as a component of the specific named ""DHAP"" combination regimen (dexamethasone, cytarabine, cisplatin) among several named fixed chemotherapy regimens (CHOP, MCP, FC, ICE, DVD); a real, specifically-named combination-therapy embodiment.",Medium,Yes
49765712,US-11713293-B2,Cytarabine,Indirectly Relevant,Yes,No,No,No,No,No,No,No,No,,"Claim 23 specifically claims the method where ""the cancer is cytarabine-resistant"" as one of four named drug-resistance embodiments (vincristine/taxol/cytarabine/doxorubicin-resistant); a specifically claimed embodiment, not generic background.",Medium,Yes
61028182,EP-4223369-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
59930755,AU-2023204685-A1,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,"Claims 11-12 specifically narrow the chemotherapeutic agent to ""an arabinoside"" and then to cytarabine by name as the specific arabinoside embodiment; cytarabine is a specifically claimed compound.",High,No
74759274,EP-4251211-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic cytotoxic-drug list for albumin-nanoparticle payloads; not singled out.,Medium,No
67902442,US-11781189-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims 12-13 specifically claim a chemotherapy regimen comprising cytarabine plus an anthracycline antibiotic/anthracenedione (optionally followed by further cytarabine) as one of two specifically defined treatment options; this matches the classic cytarabine+anthracycline AML induction combination and cytarabine is a specifically claimed, central agent.",High,No
49916710,CA-2878640-C,Cytarabine,Indirectly Relevant,Yes,No,No,No,No,No,No,No,No,,"A structured heteromultimer combination claim narrows the ""antimetabolite"" component to a short 6-item list (methotrexate, 6-mercaptopurine, 6-thioguanine, cytarabine, 5-fluorouracil, decarbazine); more specific than generic background (same pattern as related family CA-2828811-C).",Medium,Yes
68733477,EP-4022623-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic antineoplastic-agent list (cell-stress stimuli method); not central.,High,No
52000693,EP-3748358-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic nucleoside-analog Markush list; not central.,High,No
56014940,US-20230414702-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anticancer-agent Markush list; not central.,High,No
52628937,IL-276423-B1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"The description specifically describes a narrow 2-compound embodiment (""the additional agent is selected from the group consisting of fludarabine and cytarabine""), distinct from the broader generic list also present; cytarabine is one of only two specifically claimed options in this narrow embodiment.",High,No
58464701,EP-3943508-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
