Family_ID,Publication_Numbers,Compound,Relevance_Class,Therapeutic_Application,Formulation,Drug_Delivery,Combination_Therapy,Diagnostic_Application,Manufacturing,Chemical_Modification,Conjugation,Purification_Isolation,Other_Application,Evidence,Confidence,Human_Review
101123917,US-20110274647-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~25-item chemotherapy agent list associated with chemotherapy-induced peripheral neuropathy (CIPN); generic background, not singled out.",High,No
41128289,US-10653677-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
36593193,CA-2902071-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a 13-item nucleoside analog list combined with paclitaxel/albumin for solid tumor treatment; no narrowing found.,Medium,No
48669591,US-20230097694-A1,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,"Multiple dependent claims (81,96,111) specifically narrow the chemotherapy agent to cytarabine alone (as one of several single-compound dependent claims covering the same list individually).",High,No
22808722,WO-2002004448-A3,Cytarabine,Uncertain,No,No,No,No,No,No,No,No,No,,"Claims and description text were empty in this pull; title/abstract concern treating drug-induced peripheral neuropathy generally with purine/tetrahydroindolone/pyrimidine derivatives, with no mention of cytarabine anywhere in the retrievable text despite the original tac= search match. Cannot determine substantive relevance from available evidence.",Low,Yes
31978544,NZ-539164-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears twice within extremely long (25-30 item) generic chemotherapy/targeted-therapy agent lists; background context.,High,No
56126443,EP-3235505-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine ocfosfate appear within a ~20-item chemotherapy agent list; background context.,High,No
64664097,EP-3501512-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (as idarubicin/cytarabine and cytarabine/daunorubicin combinations) appears within an extremely long (50+) list of anti-cancer agents/regimens; background context.,High,No
25121537,CA-2277824-C,Cytarabine,Directly Relevant,No,No,Yes,No,No,No,No,No,No,,"Claim 6/21/39 narrows the antineoplastic drug for the claimed nasal dosage composition to a short 5-item list (cytarabine, mitomycin, doxorubicin, vincristine, vinblastine); cytarabine is a specifically named option for this drug-delivery/formulation invention.",Medium,No
38437866,US-20070203074-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
37654955,US-20090035269-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic anti-cancer agent list; background context.,High,No
49876831,FR-3011240-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an 8-item nucleoside-analog list combined with the claimed formula (I) compound; no further narrowing found.,Medium,No
39225888,US-20150306103-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim directly states ""the second agent is cytarabine"" combined with a specifically claimed irreversible Btk inhibitor for AML treatment; no intervening list, cytarabine is the sole named second agent.",High,No
44597267,EP-1606406-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytosine arabinoside (cytarabine) appears within an extremely long (40+) alphabetical chemotherapy agent glossary; background context.,High,No
42806010,US-8927530-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 2 lists an 11-item antimetabolite group; claim 3 and the description specifically narrow the preferred antimetabolite to ""gemcitabine or cytarabine"" (2-item preferred list); a specifically claimed/preferred embodiment.",High,No
22256115,ZA-200101157-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within an ~18-item list of named chemotherapy regimens (CHOP, ICE, Mitozantrone, Cytarabine, DVP, ATRA, Idarubicin, etc.) for B-cell lymphoma; background context, not singled out.",High,No
51299134,AU-2013377736-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 12-item cytotoxic agent list for treating aphthous lesions/mucositis (topical composition); background context, not the invention focus.",Medium,No
41328433,EP-2358697-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine ocfosfate appear within an extremely long (50+) alphabetical anti-cancer compound list; generic background.,High,No
41199715,CA-2721218-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine liposomal appear within an extremely long (100+) alphabetical list of essentially all FDA-approved chemotherapy drugs; generic background list (same pattern as other CA family patents in this dataset).,High,No
26244092,US-7202361-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~20-item combination-drug list; background context, not singled out.",High,No
59337521,EP-3409259-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Same family (59337521) as previously classified ES-2724408-T3/ES-2776880-T3 for Brentuximab vedotin: a flexible multi-chamber lyophilization bag device patent where cytarabine appears only in a ~40-item generic cytotoxic drug list (background). Reused prior evidence, same family, unrelated core invention (pharmaceutical packaging device).",High,No
40532651,HK-1156631-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine liposomal (with brand names) appear within an extremely long (100+) branded drug-name glossary; generic background list.,High,No
8862882,US-7524857-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytosine arabinoside appear within a ~15-20 item multi-class antineoplastic agent list; background context.,High,No
68696369,EP-3880207-B1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 5 specifically names cytarabine and/or daunorubicin as the example additional anti-cancer agent(s) combined with the claimed FLT3 inhibitor/midostaurin combination; a short, specifically claimed example, not generic background.",Medium,No
54700055,US-20230233579-A1,Cytarabine,Indirectly Relevant,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 5-item prior-treatment eligibility criterion (doxorubicin, melphalan, etoposide, cytarabine, bendamustine) defining the treated patient population; a real, specific but non-central mention.",Medium,Yes
38116587,US-20140179592-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~20-item ""another therapeutic agent"" list; background context, not singled out.",High,No
38522308,US-20090117203-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 9-item chemotherapeutic agent list (methotrexate, fluorouracil, fluorodeoxyuridine, azacitidine, cytarabine, mercaptopurine, 6-thioguanine, pentostatin, fludarabine); background context.",Medium,No
22780552,EP-1289557-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a ~20-item chemotherapy agent list; background context.,High,No
29715313,WO-2003101474-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) chemotherapy agent list; generic background.,High,No
55543089,US-10064911-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
34108157,AU-2009251083-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a ~20-item chemotherapy agent list; background context.,High,No
57942495,CA-2991868-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Eribulin mesylate (as ""Halaven"") appears only within an extremely long alphabetical FDA-approved-drug-brand-name list, for a sperm-domain-protein cancer biomarker invention unrelated to it.",High,No
58634582,EP-4046655-A9,Cytarabine,Incidental Mention,No,No,No,Yes,No,No,No,No,No,,"Brentuximab vedotin is one of ~13 chemotherapy/targeted-agent options in a Markush-style combination option for anti-PD-1 antibody use; list length places it closer to generic-list Incidental than a singled-out embodiment, though borderline.",Medium,Yes
55077927,CA-2952083-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same recurring long generic chemotherapy-drug list pattern as sibling substituted-urea-derivative families.,High,No
53938468,AU-2015305770-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same anti-LAG3-antibody family already classified Incidental for Eribulin mesylate: trabectedin appears in the same long generic combination-drug list.,High,No
25675967,EP-0687172-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
62145906,JP-2020502065-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Brentuximab vedotin appears only in a long list (~20 items) of known cancer antibodies/drugs as background for a dihydroimidazole-pyrimido-pyrimidine-ketone compound invention; unrelated core invention.,High,No
4184113,EP-1073470-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
11382686,US-20050261242-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
25425237,CA-2098242-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
35206880,US-20060054166-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
27546594,NO-2008005-I1,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,"Norwegian SPC filing whose title is exactly ""Trabectedin"" -- definitionally about the compound itself.",High,No
11383554,US-7186753-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
38783580,EP-2032989-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic anti-cancer-agent list for an IGFBP2 biomarker invention unrelated to it.,High,No
39233051,EP-2089711-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same family already classified in the earlier cc=ES screening (as EP-2393762-T3): trabectedin appears only in an extremely long generic anticancer-drug screening-panel list.,High,No
44140885,EP-3438129-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
41707605,US-20100137434-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
27265859,EP-0533280-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
32030811,NZ-538595-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
48986165,US-20160108398-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
55640910,EP-3277675-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
29554311,CA-2483594-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
27734439,CA-2475818-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
37400859,US-20090274762-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
40985673,US-8519136-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
51357791,EP-3632469-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine (or 5-fluorouracil) named as one of two pyrimidinone-based anti-neoplastic agent options in a dependent claim about CYP2J2 antagonist combination therapy; short list but framed as generic alternative, not a specifically preferred/central agent.",Medium,No
39246752,EP-2805945-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and liposomal cytarabine) appear within an extremely long (100+) alphabetical brand-name drug list illustrating chemotherapy agents generally; unrelated core invention.,High,No
27255828,EP-1313762-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a ~20-item generic chemotherapeutic agent list as a dependent-claim option; not the invention focus.,High,No
25348415,EP-1393750-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a ~30-item generic chemotherapeutic agent list; not the invention focus.,High,No
62025902,AU-2018242612-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 17 specifically narrows combination therapy for an HDM2-p53 inhibitor drug to a short list of 3 named agents (midostaurin, azacytidine, cytarabine) -- a real, specific combination-therapy embodiment, not generic background.",Medium,Yes
4160148,US-20020146462-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in an extensive generic chemotherapy classification list (antimetabolites/purine/pyrimidine analogues); not the invention focus.,High,No
40086407,WO-2010000793-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a ~15-item generic active-ingredient list as a dependent-claim option; not the invention focus.,High,No
73046797,AU-2023251416-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a ~10-item generic chemotherapeutic agent list (autophagy-inhibition combination claim); not singled out.,High,No
43411387,US-20230149500-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only in a ~10-item generic nucleotide-analog chemotherapy list as one of several ""second chemotherapy"" options; not the invention focus (a TRAIL-receptor biologic).",High,No
40577735,HK-1149034-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a ~12-item generic cytotoxic-agent list as a dependent-claim option for an immunoconjugate invention; not the invention focus.,High,No
45493809,EP-2598531-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
51581450,CA-2906198-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
63671917,US-10568880-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
54009360,EP-3111931-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
47351354,EP-2928465-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
24622927,EP-0912535-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
44799061,US-20170312233-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
33418401,CA-2826735-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
24715919,EP-1345604-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
56879471,AU-2016229710-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
61016897,US-20190151362-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
39589207,US-20120077834-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
53057842,IL-288674-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
48986164,US-20160113957-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
54554092,EP-3146978-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
37487994,US-20070066621-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
10862304,US-6642240-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
42289326,AU-2015230806-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
28041767,US-6719540-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic nucleoside-analog/chemotherapy Markush list; not central.,High,No
26072883,EP-1229130-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a short generic nucleoside/nucleotide-analogue list (5 items) as one dependent-claim option; not singled out or central to the invention (an antiviral/HIV method).,Medium,No
56610023,AU-2016302928-B2,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Cytarabine (""high-dose cytarabine"") is a named component of two specific 3-4 drug salvage chemotherapy combination regimens (with dexamethasone/cisplatin, and etoposide/methylprednisolone/cisplatin) usable with the claimed anti-PSMA bispecific antibody; a real, specific combination-therapy embodiment.",Medium,Yes
49877035,US-20250223292-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within an extremely long (40+) generic antineoplastic-agent Markush list; not central.,High,No
52684675,US-12383533-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (20+) generic chemotherapeutic agent list; not central.,High,No
50488836,US-20220331383-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
45999941,CA-2864060-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
35311854,CA-2570321-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
47324128,US-10765648-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
32852145,CA-2515623-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
39495177,CA-2696634-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/pyrimidine-analog Markush list; not a specifically claimed or central embodiment.,High,No
52689364,US-20160096869-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/pyrimidine-analog Markush list; not a specifically claimed or central embodiment.,High,No
35241347,IL-181305-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/pyrimidine-analog Markush list; not a specifically claimed or central embodiment.,High,No
60663739,SG-10202012434Q-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/pyrimidine-analog Markush list; not a specifically claimed or central embodiment.,High,No
43649600,CA-3067609-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/pyrimidine-analog Markush list; not a specifically claimed or central embodiment.,High,No
38519759,EP-2043659-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/pyrimidine-analog Markush list; not a specifically claimed or central embodiment.,High,No
40094408,EP-2170270-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
27385940,CA-2315693-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
51654619,US-9408886-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
35267210,US-20070213382-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
26868552,US-6824773-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
10732372,EP-0615751-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
42233653,CA-2808320-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (30+) generic cytotoxic-agent Markush list; not central.,High,No
39284467,US-20110020437-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (25+) generic cytostatic-agent Markush list; not central.,High,No
41683104,AU-2009327357-C1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic antimetabolite Markush list (part of a broader combination-class claim); not central.,High,No
27763556,US-8415095-B2,Cytarabine,Indirectly Relevant,No,No,No,No,No,No,Yes,No,No,,"Dependent claim 3 narrows the immunogen's nucleoside citrate-derivative component to a short list of 4 named nucleoside analogs (6-mercaptopurine, cladribine, cytarabine, gemcitabine) -- a real, specific chemical-modification embodiment, not generic background.",Medium,Yes
47722321,US-20210382038-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (25+) generic chemotherapeutic-agent Markush list; not central.,High,No
66246040,US-20220340666-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a 9-item generic anti-mitotic/antimetabolite agent list (galectin-9 inhibition method); not singled out or central.,Medium,No
68534076,AU-2019268353-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a 6-item generic small-molecule anti-cancer medication list as a combination-therapy option for a halogenated-xanthene compound; not singled out.,Medium,No
51581155,HK-1220412-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"A structured multi-part combination claim narrows the ""anti-metabolite"" component to a short 5-item list (5-fluorouracil, methotrexate, gemcitabine, cytarabine, fludarabine) as one of several specifically defined drug-class components of a defined combination regimen; more specific than generic background.",Medium,Yes
57198851,US-10603334-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (30+) generic chemotherapeutic agent Markush list; not central.,High,No
34923919,AU-2004299670-B2,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"A structured combination claim narrows the ""antagonist of purine and pyrimidine bases"" component to a short 4-item list (5-fluorouracil, 5-fluorodeoxyuridine, cytarabine, gemcitabine) as one specifically defined component of a multi-part combination regimen; more specific than generic background.",Medium,Yes
4170835,US-7714003-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic list of substances/drugs in a background/toxicology context; not central to the claimed invention.,High,No
51658962,EP-3587406-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (20+) generic cytotoxic-drug Markush list (device/formulation patent); not central.,High,No
57113229,US-12509465-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
59153242,MY-197898-A,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"A structured multi-part combination claim narrows the ""anti-metabolic antineoplastic agent"" component to a short 4-item list (methotrexate, mercaptopurine, fluorouracil, cytarabine) as one specifically defined component of a multi-part combination regimen; more specific than generic background.",Medium,Yes
42136567,US-20130017262-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within an extremely long (40+) generic drug Markush list spanning multiple therapeutic classes; not central.,High,No
71946919,MY-210427-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a 10-item generic antimetabolite list as one dependent-claim option; not singled out.,High,No
63684608,US-20190077801-A1,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,Dependent claim 77 specifically narrows the additional pharmaceutically active compound to cytarabine alone (combined with the claimed carfilzomib-combination compound); cytarabine is the specifically claimed embodiment.,High,No
11382684,HU-P0200714-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears twice in very long generic antitumor-agent and antiviral-agent Markush lists (Hungarian-language patent); not central.,High,No
52589819,TW-I741478-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list (Chinese-language patent); not central.,High,No
52478098,US-20200308277-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a 12-item chemotherapeutic-agent list (including related cytarabine derivatives CPX-351 and elacytarabine) as one combination option for an antibody-molecule therapy; not singled out despite thematic proximity.,Medium,No
57472102,EP-4141002-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
49161781,CN-109053595-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list (Chinese-language patent); not central.,High,No
37035343,EP-1928872-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a structured but still broad multi-category antimetabolite Markush list (pyrimidine/purine/folic-acid antagonists); not singled out.,High,No
22297915,US-6531477-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
52595463,AU-2019204244-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (20+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
